,Symbol,Name,Industry,IndustryCode
6201,RKTA.U,Rocket Internet Growth Opportunities Corp,기타 금융업,556010
6202,AJX,Great Ajax Corp,주택 및 상업용 리츠,601020
6203,EMPW.U,Empower Ltd,기타 금융업,556010
6204,MTT,Western Asset Municipal Defined Opportunity Trust Inc,다양한 금융서비스,555010
6205,IPVF.U,InterPrivate III Financial Partners Inc,기타 금융업,556010
6206,OACB.U,Oaktree Acquisition II Corp,기타 금융업,556010
6207,ASAQ.U,Atlantic Avenue Acquisition Corp,기타 금융업,556010
6208,ODC,Oil-Dri Corporation of America,"개인, 가정 용품 및 서비스",542010
6209,ATHN.U,Athena Technology Acquisition Corp,기타 금융업,556010
6210,NUW,Nuveen Amt-Free Municipal Value Fund,다양한 금융서비스,555010
6211,WRB PR G,W. R. Berkley Corp PRF,보험,553010
6212,EMO,Clearbridge Energy Midstream Opportunity Fund Inc,다양한 금융서비스,555010
6213,BHR,Braemar Hotels & Resorts Inc,주택 및 상업용 리츠,601020
6214,VTN,Invesco Trust for Investment Grade New York Municipals,다양한 금융서비스,555010
6215,AEB,Aegon NV PRF,보험,553010
6216,UMH PR C,UMH Properties Inc PRF,주택 및 상업용 리츠,601020
6217,WPCA.U,Warburg Pincus Capital I-A Corp,기타 금융업,556010
6218,SB,Safe Bulkers Inc,화물 및 물류 서비스,524050
6219,VPCC.U,VPC Impact Acquisition Holdings III Inc,기타 금융업,556010
6220,AT,Atlantic Power Corp,전기 유틸리티,591010
6221,CMO PR E,Capstead Mortgage Corp PRF,주택 및 상업용 리츠,601020
6222,EVF,Eaton Vance Senior Income Trust,다양한 금융서비스,555010
6223,ASPL.U,Aspirational Consumer Lifestyle Corp,기타 금융업,556010
6224,OAK PR B,Oaktree Capital Group LLC PRF,투자은행 및 서비스,551020
6225,STRE.U,Supernova Partners Acquisition Company III Ltd,기타 금융업,556010
6226,LGI,Lazard Global Total Return and Income Fund Inc,다양한 금융서비스,555010
6227,MFA PR C,MFA Financial Inc PRF,주택 및 상업용 리츠,601020
6228,NSH.U,"NavSight Holdings, Inc.",기타 금융업,556010
6229,TACA,Trepont Acquisition I Corp Class A,기타 금융업,556010
6230,CAS,Cascade Acquisition Corp Class A,기타 금융업,556010
6231,SCM,Stellus Capital Investment Corp,다양한 금융서비스,555010
6232,OCA,Omnichannel Acquisition Corp,기타 금융업,556010
6233,CLIM.U,Climate Real Impact Solutions II Acquisition Corp,기타 금융업,556010
6234,RTPZ.U,Reinvent Technology Partners Z LLC,기타 금융업,556010
6235,TMAC,Music Acquisition Corp Class A,기타 금융업,556010
6236,HBB,Hamilton Beach Brands Holding Co Class A,전문품 상점,534030
6237,FTEV.U,FinTech Evolution Acquisition Group,기타 금융업,556010
6238,JCE,Nuveen Core Equity Alpha Fund,다양한 금융서비스,555010
6239,PSA PR J,Public Storage ADR,주택 및 상업용 리츠,601020
6240,EHI,Western Asset Global High Income Fund Inc,다양한 금융서비스,555010
6241,SBG.U,Sandbridge Acquisition Corp,기타 금융업,556010
6242,CAS.U,Cascade Acquisition Corp,기타 금융업,556010
6243,PSB PR X,PS Business Parks Inc ADR,주택 및 상업용 리츠,601020
6244,FLC,Flaherty & Crumrine Total Return Fund Inc,다양한 금융서비스,555010
6245,GGT,Gabelli Multimedia Trust Inc,다양한 금융서비스,555010
6246,CIM PR C,Chimera Investment Corp PRF,주택 및 상업용 리츠,601020
6247,LIII.U,Leo Holdings III Corp,기타 금융업,556010
6248,SBII.U,Sandbridge X2 Corp,기타 금융업,556010
6249,KIM PR L,Kimco Realty Corp ADR,주택 및 상업용 리츠,601020
6250,KCAC.U,Kensington Capital Acquisition II Corp Unit,기타 금융업,556010
6251,NETI,Eneti Inc,화물 및 물류 서비스,524050
6252,ETX,Eaton Vance Municipal Income 2028 Term Trust,다양한 금융서비스,555010
6253,SCVX.U,SCVX Corp Unit,기타 금융업,556010
6254,IDE,Voya Infrastructure Industrials and Materials Fund,다양한 금융서비스,555010
6255,TACA.U,Trepont Acquisition I Corp,기타 금융업,556010
6256,EVG,Eaton Vance Short Duration Diversified Income Fund,다양한 금융서비스,555010
6257,PZC,PIMCO California Municipal Income Fund Iii,다양한 금융서비스,555010
6258,PSA PR M,Public Storage ADR,주택 및 상업용 리츠,601020
6259,PDO,PIMCO Dynamic Income Opportunities Fund,다양한 금융서비스,555010
6260,OCN,Ocwen Financial Corp,은행,551010
6261,SLG PR I,SL Green Realty Corp PRF,주택 및 상업용 리츠,601020
6262,AMH PR E,American Homes 4 Rent PRF,주택 및 상업용 리츠,601020
6263,JCO,Nuveen Credit Opportunities 2022 Target Term Fund,다양한 금융서비스,555010
6264,ATCO PR H,Atlas Corp PRF,화물 및 물류 서비스,524050
6265,ADEX,Adit EdTech Acquisition Cor,기타 금융업,556010
6266,FVT.U,Fortress Value Acquisition III Corp,기타 금융업,556010
6267,NSA PR A,National Storage Affiliates Trust PRF,주택 및 상업용 리츠,601020
6268,SCPE,SC Health Corp Class A,기타 금융업,556010
6269,DLR PR K,Digital Realty Trust Inc PRF,주택 및 상업용 리츠,601020
6270,CSLT,Castlight Health Inc Class B,헬스케어 장비 및 용품,561010
6271,TMAC.U,Music Acquisition Corp,기타 금융업,556010
6272,AFT,Apollo Senior Floating Rate Fund Inc,다양한 금융서비스,555010
6273,IGI,Western Asset Investment Grade Defined Opportunity Trust Inc,다양한 금융서비스,555010
6274,FZT.U,FAST Acquisition II Corp,기타 금융업,556010
6275,TDE,Telephone and Data Systems Inc PRF,통신 서비스,574010
6276,BOAS.U,BOA Acquisition Corp,기타 금융업,556010
6277,VIST,Vista Oil & Gas SAB de CV ADR,오일 및 가스,501020
6278,IRS,IRSA Inversiones y Representaciones SA ADR,식품 및 약품소매,543010
6279,PIPP.U,Pine Island Acquisition Corp,기타 금융업,556010
6280,LPL,LG Display Co Ltd ADR,전자 장비 및 부품,571040
6281,SJIU,South Jersey Industries Inc Unit,천연가스 유틸리티,591020
6282,MHD,BlackRock MuniHoldings Fund Inc,다양한 금융서비스,555010
6283,PSTL,Postal Realty Trust Inc Class A,주택 및 상업용 리츠,601020
6284,IVH,Ivy High Income Opportunities Fund,다양한 금융서비스,555010
6285,CVEO,Civeo Corp,부동산 운영 관리,601010
6286,LCI,Lannett Company Inc,제약,562010
6287,SCD,LMP Capital And Income Fund Inc,다양한 금융서비스,555010
6288,EOD,Wells Fargo Global Dividend Opportunity Fund,다양한 금융서비스,555010
6289,ISOS.U,Isos Acquisition Corp,기타 금융업,556010
6290,RENN,Renren Inc ADR,소프트웨어 및 IT서비스,572010
6291,IHIT,Invesco High Income 2023 Target Term Fund,다양한 금융서비스,555010
6292,MOG.B,Moog Inc Class B,우주항공 및 국방,521010
6293,AMR,Alpha Metallurgical Resources Inc,석유,501010
6294,VBF,Invesco Bond Fund,다양한 금융서비스,555010
6295,DHF,BNY Mellon High Yield Strategies Fund,다양한 금융서비스,555010
6296,EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,다양한 금융서비스,555010
6297,CRD.B,Crawford & Co Class B,보험,553010
6298,EP PR C,El Paso Energy Capital Trust I Convertible Preference Shares,은행,551010
6299,GNPK,Genesis Park Acquisition Corp,기타 금융업,556010
6300,FDEU,First Trust Dynamic Europe Equity Income Fund,다양한 금융서비스,555010
6301,NS PR A,NuStar Energy LP PRF,오일 및 가스 장비 및 서비스,501030
